event_id,name_clean,url,starts_at,start_year,start_month,start_dow,start_hour,season,is_weekend,holiday,category,city,price,is_free,ad_budget,capacity,lead_days,registrations,participants
2154609,"ОНЛАЙН встреча ""Рыбалка b рыбная ловля""",https://svr.timepad.ru/event/2154609/,2022-08-30T11:00:00+0300,2022,8,1,8,summer,0,0,Хобби и творчество,Москва,1000,0,3342,17,18,14,12
2154623,Мастерская «Аппликация»,https://svetlovka-deti.timepad.ru/event/2154623/,2022-09-01T17:00:00+0300,2022,9,3,14,autumn,0,0,Для детей,Другие,0,1,2958,24,28,34,21
2154631,Музыкально-литературный клуб | Сентябрь,https://courseartishock.timepad.ru/event/2154631/,2022-09-01T08:00:00+0300,2022,9,3,5,autumn,0,0,Искусство и культура,Другие,300,0,5125,41,11,40,32
2154658,День рождения Z_club22,https://zclub22.timepad.ru/event/2154658/,2022-09-04T11:00:00+0300,2022,9,6,8,autumn,1,0,Спорт,Москва,0,1,12810,134,17,172,107
2154667,День открытых дверей в зоопарке «Страна ЕНОТиЯ»,https://strana-enotiya.timepad.ru/event/2154667/,2022-09-01T10:00:00+0300,2022,9,3,7,autumn,0,0,Для детей,Москва,800,0,5071,34,20,26,23
2154759,Лекция Дарьи Чудной «История отечественной космонавтики: пути развития частного космоса в России»,https://oktava-klaster.timepad.ru/event/2154759/,2022-09-01T16:00:00+0300,2022,9,3,13,autumn,0,0,Другие события,Другие,200,0,4221,29,18,28,24
2154768,Выставка Элио Кассарà «Цвет ветра»,https://pushkinmoslib.timepad.ru/event/2154768/,2022-09-14T19:00:00+0300,2022,9,2,16,autumn,0,0,Выставки,Новосибирск,150,0,12376,118,58,99,86
2154777,Открытие выставки Элио Кассарà «Цвет ветра»,https://pushkinmoslib.timepad.ru/event/2154777/,2022-09-14T19:00:00+0300,2022,9,2,16,autumn,0,0,Выставки,Санкт-Петербург,0,1,24048,183,60,261,144
2154780,Welcome встреча с крупнейшими застройщиками Дубая,https://villagio-realty.timepad.ru/event/2154780/,2022-09-03T12:00:00+0300,2022,9,5,9,autumn,1,0,Бизнес,Екатеринбург,2000,0,5842,41,23,35,28
2154783,Завершающая коллективная медитация на проекте «Тишина»,https://garagemca.timepad.ru/event/2154783/,2022-09-01T08:00:00+0300,2022,9,3,5,autumn,0,0,Психология и самопознание,Другие,500,0,3161,13,18,12,11
2154785,День знаний в ИЦАЭ СПб,https://spbicao.timepad.ru/event/2154785/,2022-09-01T16:30:00+0300,2022,9,3,13,autumn,0,0,Наука,Екатеринбург,0,1,9243,105,21,117,69
2154789,Акция в доме эмира Бухарского,https://shorin-aleksandr.timepad.ru/event/2154789/,2022-09-03T14:00:00+0300,2022,9,5,11,autumn,1,0,Искусство и культура,Москва,400,0,19961,231,29,212,175
2154790,Акция в доме эмира Бухарского,https://shorin-aleksandr.timepad.ru/event/2154790/,2022-09-03T12:00:00+0300,2022,9,5,9,autumn,1,0,Искусство и культура,Москва,600,0,21548,176,40,140,116
2154791,Акция в доме эмира Бухарского,https://shorin-aleksandr.timepad.ru/event/2154791/,2022-09-03T11:00:00+0300,2022,9,5,8,autumn,1,0,Искусство и культура,Санкт-Петербург,0,1,23315,123,42,143,96
2154792,Акция в доме эмира Бухарского,https://shorin-aleksandr.timepad.ru/event/2154792/,2022-09-03T13:00:00+0300,2022,9,5,10,autumn,1,0,Искусство и культура,Другие,0,1,14141,102,16,108,77
2154794,Главные секреты мирового искусства,https://fabrika-norilsk.timepad.ru/event/2154794/,2022-09-03T15:00:00+0300,2022,9,5,12,autumn,1,0,Искусство и культура,Екатеринбург,0,1,13826,168,16,212,125
2154802,Межрегиональный турнир по кроссфиту в формате телемоста,https://moskovskaya-oblastnaya-ob.timepad.ru/event/2154802/,2022-09-03T11:00:00+0300,2022,9,5,8,autumn,1,0,Спорт,Санкт-Петербург,600,0,12850,108,15,106,87
2154813,"«Здравствуй, школа! Микросупергерои. Самые умные»",https://petrcrdb.timepad.ru/event/2154813/,2022-09-01T17:00:00+0300,2022,9,3,14,autumn,0,0,Для детей,Другие,250,0,2716,23,34,22,19
2154824,«Школа для всех»,https://petrcrdb.timepad.ru/event/2154824/,2022-09-03T17:00:00+0300,2022,9,5,14,autumn,1,0,Для детей,Санкт-Петербург,500,0,4641,62,26,52,44
2154834,«Как школьнику распределять время и всё успевать?»,https://petrcrdb.timepad.ru/event/2154834/,2022-09-04T16:00:00+0300,2022,9,6,13,autumn,1,0,Для детей,Екатеринбург,450,0,3599,41,20,34,30
2154881,"Игры от детского журнала ""Вверх тормашкими""",https://nota-shagaet-po-gorodu.timepad.ru/event/2154881/,2022-09-03T17:00:00+0300,2022,9,5,14,autumn,1,0,Для детей,Москва,600,0,6464,82,31,66,53
2154908,Волшебное тесто,https://artsvao.timepad.ru/event/2154908/,2022-09-01T14:00:00+0300,2022,9,3,11,autumn,0,0,Хобби и творчество,Другие,550,0,2350,14,24,11,10
2154924,Осенняя игротека,https://comix-library.timepad.ru/event/2154924/,2022-09-03T12:00:00+0300,2022,9,5,9,autumn,1,0,Интеллектуальные игры,Другие,0,1,3639,35,30,36,24
2154927,Colisium Showcase,https://colisium.timepad.ru/event/2154927/,2022-08-30T10:00:00+0300,2022,8,1,7,summer,0,0,Другие события,Другие,0,1,2885,22,33,27,16
2154940,"КАК СНЯТЬ КИНО НА ПЛЕНКУ СЕГОДНЯ? Пленка 16мм - снимаем, проявляем, сканируем, смотрим!",https://kinoshkola-lestnits-org.timepad.ru/event/2154940/,2022-09-02T19:00:00+0300,2022,9,4,16,autumn,0,0,Кино,Санкт-Петербург,250,0,9366,73,11,63,56
2154945,"АХ, ЛЕТО",https://detskaya-biblioteka6.timepad.ru/event/2154945/,2022-09-01T15:00:00+0300,2022,9,3,12,autumn,0,0,Искусство и культура,Санкт-Петербург,450,0,15692,134,37,107,85
2155041,Феминистское чаепитие #4: женщины и их тела,https://revoltcenter.timepad.ru/event/2155041/,2022-08-30T18:00:00+0300,2022,8,1,15,summer,0,0,Гражданские проекты,Москва,100,0,5408,40,26,32,29
2155080,«Виктор Забуга. Жизненные картинки».,https://zamanmuseum.timepad.ru/event/2155080/,2022-09-15T19:00:00+0300,2022,9,3,16,autumn,0,0,Выставки,Другие,0,1,12203,146,73,143,103
2155138,Прогулка «Истории Средней Рогатки» | 16+,https://biro.timepad.ru/event/2155138/,2022-09-04T11:30:00+0300,2022,9,6,8,autumn,1,0,Экскурсии и путешествия,Москва,1350,0,6974,48,39,37,32
2155146,"Открытый микрофон, бар REBEL [четверг, 20:30]",https://kioskcomedy.timepad.ru/event/2155146/,2022-09-01T20:30:00+0300,2022,9,3,17,autumn,0,0,Искусство и культура,Омск,0,1,8990,94,22,119,71
2155150,Показ-премьера нового документального музыкального фильма «Элегия»,https://marfo-mariinskaya-obitel.timepad.ru/event/2155150/,2022-09-14T19:00:00+0300,2022,9,2,16,autumn,0,0,Другие события,Другие,0,1,4830,37,27,53,30
2155166,"Круглый стол, посвященный Дню финансиста, «Финансовые отношения в новых экономических условиях»",https://rsaip.timepad.ru/event/2155166/,2022-09-08T12:00:00+0300,2022,9,3,9,autumn,0,0,Другие события,Москва,0,1,4648,56,28,81,45
2155181,Горизонтальное искусство в регионах,https://revoltcenter.timepad.ru/event/2155181/,2022-08-31T19:00:00+0300,2022,8,2,16,summer,0,0,Искусство и культура,Санкт-Петербург,0,1,13102,72,16,101,60
2155363,Обзорная экскурсия для маломобильных посетителей,https://cosmos-vdnh.timepad.ru/event/2155363/,2022-09-01T16:00:00+0300,2022,9,3,13,autumn,0,0,Экскурсии и путешествия,Москва,0,1,6317,40,40,43,32
2155404,Обзорная экскурсия для слабослышащих посетителей,https://cosmos-vdnh.timepad.ru/event/2155404/,2022-09-02T16:00:00+0300,2022,9,4,13,autumn,0,0,Экскурсии и путешествия,Екатеринбург,0,1,2653,39,18,46,26
2155433,Групповая тренировка по тай бо,https://martialartes.timepad.ru/event/2155433/,2022-09-03T10:04:00+0300,2022,9,5,7,autumn,1,0,Спорт,Другие,450,0,13539,72,33,57,49
2155437,Показ коллекции «Vaya»,https://cfliferoute.timepad.ru/event/2155437/,2022-09-09T18:00:00+0300,2022,9,4,15,autumn,0,0,Другие события,Санкт-Петербург,0,1,9242,73,27,73,49
2155466,"Историческая экскурсия ""Усадьба Нарышкиных и её окрестности""",https://park-fili-events.timepad.ru/event/2155466/,2022-09-03T13:00:00+0300,2022,9,5,10,autumn,1,0,Экскурсии и путешествия,Другие,0,1,4825,25,26,36,22
2155473,"Кинопоказ дебютных работ ""МАСКИ"" 31.08 в Санкт-Петербурге",https://anarthouse-cinema.timepad.ru/event/2155473/,2022-08-31T19:00:00+0300,2022,8,2,16,summer,0,0,Кино,Москва,0,1,13251,63,44,81,54
2155475,Экскурсия «Музейная миля»: новый туристический маршрут Москвы,https://archsovet-moscow.timepad.ru/event/2155475/,2022-09-03T11:00:00+0300,2022,9,5,8,autumn,1,0,Экскурсии и путешествия,Санкт-Петербург,1050,0,6821,28,13,23,22
2155488,"2 сентября, 19:00//День открытых дверей Аспирантской школы по искусству и дизайну//онлайн-формат",https://hse-design.timepad.ru/event/2155488/,2022-09-02T19:00:00+0300,2022,9,4,16,autumn,0,0,Искусство и культура,Другие,300,0,10585,104,20,77,68
2155489,Лекция «Социология гендера: почему в XXI в. остаются мужчины и женщины?»,https://signum.timepad.ru/event/2155489/,2022-09-02T20:00:00+0300,2022,9,4,17,autumn,0,0,Наука,Другие,100,0,5334,79,25,63,50
2155514,Йога + dj-set,https://en-pointe.timepad.ru/event/2155514/,2022-09-04T15:00:00+0300,2022,9,6,12,autumn,1,0,Спорт,Санкт-Петербург,750,0,14133,124,26,120,97
2155544,Уютный клуб на Таганке с Инной Медведевой.,https://yutka.timepad.ru/event/2155544/,2022-08-30T12:00:00+0300,2022,8,1,9,summer,0,0,Хобби и творчество,Другие,450,0,2288,10,22,8,7
2155550,"Мастер-класс ""с нуля"" по самым стильным танцам Сальса и Бачата (для начинающих)",https://danceinsight.timepad.ru/event/2155550/,2022-09-02T20:00:00+0300,2022,9,4,17,autumn,0,0,Другие развлечения,Другие,0,1,3699,55,9,74,42
2155567,Медленное чтение на испанском: Хосе Хименес Лосано,https://iberoamerikanskiy-kulturn.timepad.ru/event/2155567/,2022-09-05T19:00:00+0300,2022,9,0,16,autumn,0,0,Иностранные языки,Другие,0,1,1823,15,55,14,10
2155568,Медленное чтение на испанском: Хосе Хименес Лосано,https://iberoamerikanskiy-kulturn.timepad.ru/event/2155568/,2022-09-24T17:00:00+0300,2022,9,5,14,autumn,1,0,Иностранные языки,Омск,0,1,1718,29,23,32,22
2155571,Большая перемена (10-13 лет),https://detskaya-biblioteka-10.timepad.ru/event/2155571/,2022-09-04T14:00:00+0300,2022,9,6,11,autumn,1,0,Для детей,Москва,750,0,7507,56,39,44,36
2155572,АД В СЕТИ: РАЗОБЛАЧЕНИЕ ИНТЕРНЕТ-КОШМАРА,https://asian-cinema-club.timepad.ru/event/2155572/,2022-09-02T19:00:00+0300,2022,9,4,16,autumn,0,0,Кино,Москва,450,0,10758,101,30,91,75
2155575,"Вебинар ""Каким может быть первый урок?"", запись",https://kitaygorodskaya.timepad.ru/event/2155575/,2022-08-29T00:00:00+0300,2022,8,6,21,summer,0,0,Иностранные языки,Новосибирск,0,1,3229,20,17,20,15
2155583,Как ориентировать в мире профессий в эпоху постоянных изменений?,https://human-development-fund.timepad.ru/event/2155583/,2022-09-02T19:00:00+0300,2022,9,4,16,autumn,0,0,Психология и самопознание,Екатеринбург,650,0,4926,40,16,30,26
2155605,Удалённое общение: инструменты организатора,https://pirogi-fest.timepad.ru/event/2155605/,2022-09-04T17:00:00+0300,2022,9,6,14,autumn,1,0,Театры,Москва,950,0,26427,173,37,159,135
2155616,История Всероссийского общества слепых. История неудачи?,https://pirogi-fest.timepad.ru/event/2155616/,2022-09-03T16:00:00+0300,2022,9,5,13,autumn,1,0,Театры,Москва,0,1,26993,364,21,409,281
2155618,Проблемное поле: дискуссия о тифлокомментировании в театре,https://pirogi-fest.timepad.ru/event/2155618/,2022-09-03T17:00:00+0300,2022,9,5,14,autumn,1,0,Театры,Санкт-Петербург,900,0,25433,224,48,166,147
2155619,1+1=3,https://pirogi-fest.timepad.ru/event/2155619/,2022-09-03T18:20:00+0300,2022,9,5,15,autumn,1,0,Театры,Казань,950,0,13107,146,21,143,126
2155624,Пироги и самоорганизация: онлайн,https://pirogi-fest.timepad.ru/event/2155624/,2022-09-04T11:00:00+0300,2022,9,6,8,autumn,1,0,Театры,Санкт-Петербург,1250,0,23379,141,23,120,105
2155676,Профессия УНИВЕРСАЛЬНЫЙ РЕТУШЕР - билингва веб-конференция для женщин,https://smmfemup-event.timepad.ru/event/2155676/,2022-09-03T18:00:00+0300,2022,9,5,15,autumn,1,0,ИТ и интернет,Санкт-Петербург,550,0,10274,103,32,91,78
2155677,Лекция для наблюдателей «Общественный контроль за выборами в дни голосования»,https://golosinfo.timepad.ru/event/2155677/,2022-09-03T15:00:00+0300,2022,9,5,12,autumn,1,0,Гражданские проекты,Москва,0,1,12142,124,12,111,81
2155688,Взаимодействие. Открытый тренинг.,https://partacademy.timepad.ru/event/2155688/,2022-09-04T19:00:00+0300,2022,9,6,16,autumn,1,0,Искусство и культура,Другие,0,1,9584,139,34,122,90
2155689,Концерт трио GreeBand,https://dmitriy-grigorev-gitara.timepad.ru/event/2155689/,2022-09-01T19:00:00+0300,2022,9,3,16,autumn,0,0,Концерты,Новосибирск,1150,0,18536,132,93,106,90
2155722,Мощная контент-встреча: продажи / продвижение / тренды,https://ippatovina.timepad.ru/event/2155722/,2022-09-04T11:00:00+0300,2022,9,6,8,autumn,1,0,Бизнес,Москва,2850,0,8236,55,12,44,35
2155732,Стендап в “Red Lion Pub”/ 31 августа,https://openmic.timepad.ru/event/2155732/,2022-08-31T20:00:00+0300,2022,8,2,17,summer,0,0,Концерты,Санкт-Петербург,1500,0,32942,147,81,105,95
2155733,Стендап в пространстве «WIP»/ 31 августа,https://openmic.timepad.ru/event/2155733/,2022-08-31T20:00:00+0300,2022,8,2,17,summer,0,0,Концерты,Санкт-Петербург,1050,0,26153,153,52,132,108
2155734,D&D 5 : ПИР В ВОРОНЬЕЙ ГАТИ,https://tryasi-kostyami.timepad.ru/event/2155734/,2022-09-02T19:00:00+0300,2022,9,4,16,autumn,0,0,Другие развлечения,Новосибирск,450,0,6123,61,20,53,48
2155747,"Архитектурный спектакль ""Будущее прошедшее в настоящем""",https://mir-31.timepad.ru/event/2155747/,2022-09-04T16:00:00+0300,2022,9,6,13,autumn,1,0,Экскурсии и путешествия,Новосибирск,850,0,3835,33,32,26,24
2155762,ОНЛАЙН курс по актёрскому мастерству.,https://svr.timepad.ru/event/2155762/,2022-09-01T14:00:00+0300,2022,9,3,11,autumn,0,0,Другие события,Омск,0,1,4702,33,60,45,26
2155765,XIV Уральский Конгресс  по здоровому образу жизни,https://gauz-cozmp.timepad.ru/event/2155765/,2022-09-30T09:00:00+0300,2022,9,4,6,autumn,0,0,Другие события,Другие,0,1,4307,35,72,40,23
2155785,Вебинары с экспертами в области онлайн-образования от ProgressMe Academy,https://progressme-academy.timepad.ru/event/2155785/,2022-09-08T12:00:00+0300,2022,9,3,9,autumn,0,0,Другие события,Москва,0,1,6137,59,20,59,42
2155820,"Нетворкинг, Мастер-класс по съёмке вертикальных видео Reels, Shorts-практика",https://prakticheskiy-vorkshop-po.timepad.ru/event/2155820/,2022-09-04T18:00:00+0300,2022,9,6,15,autumn,1,0,Бизнес,Санкт-Петербург,2950,0,6978,54,53,41,38
2155971,ЭКСКУРСИЯ ПО УЛИЧНОМУ ИСКУССТВУ,https://stenograffia-event.timepad.ru/event/2155971/,2022-09-02T18:00:00+0300,2022,9,4,15,autumn,0,0,Экскурсии и путешествия,Москва,1300,0,7114,51,10,43,34
2155979,"Прямой эфир с CEO криптобиржи Bybit ""На уровень выше-2022""",https://bybit.timepad.ru/event/2155979/,2022-09-02T11:00:00+0300,2022,9,4,8,autumn,0,0,Бизнес,Казань,0,1,4709,52,50,56,36
2155983,Открытие выставки современного искусства ПОТОК,https://artgartgallery.timepad.ru/event/2155983/,2022-09-02T19:00:00+0300,2022,9,4,16,autumn,0,0,Выставки,Санкт-Петербург,0,1,25146,325,52,318,227
2155984,"ОНЛАЙН занятие по нейробике (упражнения для развития мозга, памяти и внимания).",https://svr.timepad.ru/event/2155984/,2022-09-05T09:45:00+0300,2022,9,0,6,autumn,0,0,Красота и здоровье,Другие,0,1,3646,26,19,27,20
2155990,"Чтение рассказа Виктора Астафьева ""Конь с розовой гривой""",https://data1412.timepad.ru/event/2155990/,2022-09-03T12:00:00+0300,2022,9,5,9,autumn,1,0,Искусство и культура,Москва,400,0,17537,136,16,144,118
2156008,"ОНЛАЙН встреча ""Беседа с протоиереем Орской епархии Вячеславом Кочкиным"".",https://svr.timepad.ru/event/2156008/,2022-09-05T11:00:00+0300,2022,9,0,8,autumn,0,0,ИТ и интернет,Омск,0,1,4052,33,13,41,26
2156010,Привычка к блогу,https://urnikisa.timepad.ru/event/2156010/,2022-09-09T10:19:00+0300,2022,9,4,7,autumn,0,0,Другие события,Санкт-Петербург,0,1,4514,47,21,51,38
2156020,Обзорная экскурсия Петропавловской крепости,https://gorod-na-neve-onlayn.timepad.ru/event/2156020/,2022-08-31T12:00:00+0300,2022,8,2,9,summer,0,0,Экскурсии и путешествия,Санкт-Петербург,1500,0,3475,15,16,13,12
2156078,Rassvet Book Fair 2022,https://dk-rassvet.timepad.ru/event/2156078/,2022-09-24T12:00:00+0300,2022,9,5,9,autumn,1,0,Выставки,Другие,0,1,17336,169,67,170,112
2156084,"Родители, к школе готовы?",https://detskaya-biblioteka-gorod.timepad.ru/event/2156084/,2022-09-03T14:00:00+0300,2022,9,5,11,autumn,1,0,Психология и самопознание,Москва,1150,0,5419,39,38,42,34
2156085,"ОНЛАЙН викторина ""Любимые песни""",https://svr.timepad.ru/event/2156085/,2022-09-06T11:00:00+0300,2022,9,1,8,autumn,0,0,ИТ и интернет,Санкт-Петербург,0,1,4954,62,31,76,45
2156187,Хакатон DTower от компании DatsTeam,https://datsteam-event.timepad.ru/event/2156187/,2022-09-13T17:00:00+0300,2022,9,1,14,autumn,0,0,ИТ и интернет,Санкт-Петербург,0,1,5402,86,19,89,56
2156196,Павловский встречи - 2022,https://institut-fiziologii.timepad.ru/event/2156196/,2022-09-26T14:00:00+0300,2022,9,0,11,autumn,0,0,Другие события,Другие,0,1,4106,26,23,30,21
2156198,"Мультикультурный фестиваль ""СДЕЛАНО С ЛЮБОВЬЮ""",https://madewithlove5.timepad.ru/event/2156198/,2022-09-02T12:00:00+0300,2022,9,4,9,autumn,0,0,Выставки,Москва,0,1,30051,265,51,328,216
2156244,Презентация «Современной энциклопедии для девочек» и паблик-ток на тему «Как не передать нашим детям гендерные стереотипы»,https://event-nasiliutochkanet.timepad.ru/event/2156244/,2022-09-07T19:00:00+0300,2022,9,2,16,autumn,0,0,Психология и самопознание,Другие,0,1,1523,29,44,26,19
2156282,Запишитесь на индивидуальную встречу с крупнейшим застройщиком недвижимости в Дубае!,https://villagio-realty.timepad.ru/event/2156282/,2022-09-03T12:00:00+0300,2022,9,5,9,autumn,1,0,Бизнес,Другие,0,1,4390,50,24,64,40
2156290,Porto Moris в Ярославле,https://porto-moris.timepad.ru/event/2156290/,2022-10-08T18:00:00+0300,2022,10,5,15,autumn,1,0,Концерты,Другие,1050,0,26125,173,61,137,114
2156311,Танцующий скелет (6+),https://detskaya-biblioteka-10.timepad.ru/event/2156311/,2022-09-02T17:00:00+0300,2022,9,4,14,autumn,0,0,Для детей,Москва,650,0,6202,57,40,42,38
2156315,Экскурсия по кинотеатру «Художественный» на русском жестовом языке (РЖЯ) для глухих и слабослышащих гостей,https://cinema1909.timepad.ru/event/2156315/,2022-09-30T18:00:00+0300,2022,9,4,15,autumn,0,0,Экскурсии и путешествия,Другие,650,0,3413,21,19,20,18
2156394,"Разговорный английский для B1, B2, C1",https://alexevents-event.timepad.ru/event/2156394/,2022-09-03T15:30:00+0300,2022,9,5,12,autumn,1,0,Иностранные языки,Москва,0,1,4184,52,22,58,38
2156432,"""О МОСКВЕ"". Творческий вечер Дениса Сорокотягина",https://teatr-muzyki-i-poezii.timepad.ru/event/2156432/,2022-09-11T19:00:00+0300,2022,9,6,16,autumn,1,0,Искусство и культура,Другие,0,1,9963,104,21,143,83
2156434,"Фильм «Соловей», 1979. (к/т «Иллюзион», Большой зал)",https://gosfilmofond-org.timepad.ru/event/2156434/,2022-09-04T13:20:00+0300,2022,9,6,10,autumn,1,0,Кино,Екатеринбург,0,1,6382,76,24,77,48
2156448,Семинар по BJJ,https://zaleevteam.timepad.ru/event/2156448/,2022-09-03T13:00:00+0300,2022,9,5,10,autumn,1,0,Спорт,Москва,600,0,23674,141,10,115,101
2156474,"Лекция ""ДЕТИ и БУДУЩЕЕ""",https://cc-zodchie.timepad.ru/event/2156474/,2022-09-14T19:00:00+0300,2022,9,2,16,autumn,0,0,Другие события,Санкт-Петербург,0,1,6910,62,31,76,50
2156584,"""Вкусные сезоны""",https://vkusnye-sezony.timepad.ru/event/2156584/,2022-09-03T11:00:00+0300,2022,9,5,8,autumn,1,0,Еда,Другие,1050,0,2789,19,9,17,16
2156621,Собеседование топ-менеджера в прямом эфире,https://reforma-event.timepad.ru/event/2156621/,2022-09-01T19:00:00+0300,2022,9,3,16,autumn,0,0,Бизнес,Другие,1600,0,4220,26,14,23,21
2156630,Благотворительный вечер Involta Go,https://involta.timepad.ru/event/2156630/,2022-09-02T20:00:00+0300,2022,9,4,17,autumn,0,0,Вечеринки,Екатеринбург,700,0,13990,83,39,70,65
2156842,Стендап в баре «Пока Никто Не Видит»/ 2 сентября,https://openmic.timepad.ru/event/2156842/,2022-09-02T19:00:00+0300,2022,9,4,16,autumn,0,0,Концерты,Казань,750,0,26368,222,58,165,142
2156845,Стендап в баре «Пока Никто Не Видит»/ 3 сентября,https://openmic.timepad.ru/event/2156845/,2022-09-03T19:00:00+0300,2022,9,5,16,autumn,1,0,Концерты,Другие,850,0,14147,175,34,175,143
2156864,Стендап в “Red Lion Pub”/ 4 сентября,https://openmic.timepad.ru/event/2156864/,2022-09-04T19:00:00+0300,2022,9,6,16,autumn,1,0,Концерты,Другие,800,0,17344,145,98,128,118
2156907,Сила бренда в гостеприимстве: как продавать проще и обогнать конкурентов,https://creative-team.timepad.ru/event/2156907/,2022-09-02T12:00:00+0300,2022,9,4,9,autumn,0,0,Бизнес,Другие,2250,0,6610,30,18,23,21
2156929,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156929/,2022-09-01T12:00:00+0300,2022,9,3,9,autumn,0,0,Психология и самопознание,Санкт-Петербург,1050,0,5591,17,13,19,15
2156931,Философский ужин: счастье,https://nekulturnye-org.timepad.ru/event/2156931/,2022-09-01T19:30:00+0300,2022,9,3,16,autumn,0,0,Искусство и культура,Омск,200,0,6725,64,18,66,52
2156932,"Практический семинар ""VR и дизайн интерьера: как новая технология изменит рынок""",https://expostroy.timepad.ru/event/2156932/,2022-09-08T19:00:00+0300,2022,9,3,16,autumn,0,0,Другие события,Другие,250,0,3222,26,9,24,21
2156937,Изменения в Закон о персональных данных (152-ФЗ) с 1 сентября,https://b2blegal.timepad.ru/event/2156937/,2022-09-01T20:00:00+0300,2022,9,3,17,autumn,0,0,ИТ и интернет,Москва,400,0,7650,93,24,69,60
2156938,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156938/,2022-09-02T12:00:00+0300,2022,9,4,9,autumn,0,0,Психология и самопознание,Санкт-Петербург,1000,0,6060,28,19,25,23
2156940,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156940/,2022-09-03T12:00:00+0300,2022,9,5,9,autumn,1,0,Психология и самопознание,Москва,1150,0,8616,46,23,44,37
2156941,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156941/,2022-09-08T12:00:00+0300,2022,9,3,9,autumn,0,0,Психология и самопознание,Санкт-Петербург,0,1,4617,35,36,36,27
2156942,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156942/,2022-09-09T12:00:00+0300,2022,9,4,9,autumn,0,0,Психология и самопознание,Другие,0,1,4715,24,26,29,18
2156943,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156943/,2022-09-10T12:00:00+0300,2022,9,5,9,autumn,1,0,Психология и самопознание,Москва,1050,0,5442,37,24,38,31
2156958,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156958/,2022-09-15T12:00:00+0300,2022,9,3,9,autumn,0,0,Психология и самопознание,Екатеринбург,700,0,3465,24,18,18,17
2156960,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156960/,2022-09-16T12:00:00+0300,2022,9,4,9,autumn,0,0,Психология и самопознание,Москва,0,1,6953,65,28,65,42
2156962,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156962/,2022-09-17T12:00:00+0300,2022,9,5,9,autumn,1,0,Психология и самопознание,Другие,0,1,5294,35,23,36,25
2156963,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156963/,2022-09-22T12:00:00+0300,2022,9,3,9,autumn,0,0,Психология и самопознание,Другие,650,0,3582,18,24,16,14
2156966,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156966/,2022-09-23T12:00:00+0300,2022,9,4,9,autumn,0,0,Психология и самопознание,Екатеринбург,0,1,5717,44,19,54,30
2156968,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156968/,2022-09-29T12:00:00+0300,2022,9,3,9,autumn,0,0,Психология и самопознание,Другие,0,1,3952,21,42,19,14
2156972,Выявление негативных поведенческих программ в отношениях и реализации,https://centeralternativ.timepad.ru/event/2156972/,2022-09-30T12:00:00+0300,2022,9,4,9,autumn,0,0,Психология и самопознание,Москва,0,1,4165,58,24,62,41
2156977,"Диагностика причин, мешающих достичь желаемых перемен в жизни",https://centeralternativ.timepad.ru/event/2156977/,2022-09-01T12:00:00+0300,2022,9,3,9,autumn,0,0,Психология и самопознание,Другие,450,0,2098,19,16,15,13
2156978,В поисках Москвы Ф.М. Достоевского,https://biblioteka-16-event.timepad.ru/event/2156978/,2022-09-05T11:00:00+0300,2022,9,0,8,autumn,0,0,Экскурсии и путешествия,Другие,650,0,1901,10,43,10,8
2157001,"Диагностика причин, мешающих достичь желаемых перемен в жизни",https://centeralternativ.timepad.ru/event/2157001/,2022-09-02T12:00:00+0300,2022,9,4,9,autumn,0,0,Психология и самопознание,Москва,0,1,4716,55,48,55,41
2157003,"Диагностика причин, мешающих достичь желаемых перемен в жизни",https://centeralternativ.timepad.ru/event/2157003/,2022-09-03T12:00:00+0300,2022,9,5,9,autumn,1,0,Психология и самопознание,Другие,600,0,4675,25,27,22,20
2157004,"Диагностика причин, мешающих достичь желаемых перемен в жизни",https://centeralternativ.timepad.ru/event/2157004/,2022-09-08T12:00:00+0300,2022,9,3,9,autumn,0,0,Психология и самопознание,Москва,0,1,3807,51,17,55,35
2157007,"Диагностика причин, мешающих достичь желаемых перемен в жизни",https://centeralternativ.timepad.ru/event/2157007/,2022-09-09T12:00:00+0300,2022,9,4,9,autumn,0,0,Психология и самопознание,Омск,0,1,2913,21,13,24,18
2157008,МЕДЖИКУЛ,https://acasamusic.timepad.ru/event/2157008/,2022-09-04T20:00:00+0300,2022,9,6,17,autumn,1,0,Концерты,Москва,1200,0,29040,242,68,211,171
